timestamp,device,message,fault_class
2025-11-22T06:11:38.133574,R5,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T10:17:55.133574,R2,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-21T21:09:34.133574,R1,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-21T15:45:19.133574,R9,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-22T06:37:27.133574,R6,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T00:19:56.133574,R8,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-21T20:20:10.133574,R6,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T14:21:13.133574,R3,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T00:19:47.133574,R6,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-21T20:59:22.133574,R7,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T02:47:55.133574,R2,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T01:26:34.133574,R3,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T04:30:18.133574,R5,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-22T10:17:07.133574,R6,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-21T23:58:02.133574,R9,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-21T20:51:03.133574,R6,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T01:06:30.133574,R4,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T10:47:59.133574,R3,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-21T20:52:45.133574,R10,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-21T21:40:57.133574,R5,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-21T18:26:58.133574,R1,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-21T17:21:23.133574,R4,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-21T23:00:57.133574,R3,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T03:28:07.133574,R1,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T10:08:21.133574,R6,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-21T21:38:32.133574,R1,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-21T19:42:19.133574,R10,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-21T18:06:30.133574,R8,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-21T16:19:33.133574,R9,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T05:51:26.133574,R3,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T10:21:29.133574,R2,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T08:11:09.133574,R1,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-21T17:43:28.133574,R2,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-21T15:13:10.133574,R2,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T06:59:21.133574,R7,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T05:53:39.133574,R6,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T02:54:36.133574,R1,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-21T23:31:20.133574,R9,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T12:23:30.133574,R7,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T14:31:43.133574,R3,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-21T18:46:42.133574,R3,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-21T23:02:47.133574,R1,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-21T23:01:08.133574,R3,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T09:00:40.133574,R9,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-22T03:14:51.133574,R10,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T05:50:15.133574,R6,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T00:22:35.133574,R2,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-21T17:17:54.133574,R8,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T00:53:37.133574,R1,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-21T17:39:41.133574,R6,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T13:12:41.133574,R10,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-21T16:28:58.133574,R3,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T01:44:39.133574,R2,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T16:12:06.133574,R1,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T01:02:27.133574,R6,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T12:08:21.133574,R8,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T05:01:48.133574,R1,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-21T23:45:23.133574,R5,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T12:32:02.133574,R8,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T12:23:32.133574,R6,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T16:52:54.133574,R2,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-21T22:49:43.133574,R1,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T12:55:25.133574,R3,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-22T14:09:03.133574,R7,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T01:39:24.133574,R6,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-21T21:45:37.133574,R5,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-21T15:14:48.133574,R6,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T21:55:18.133574,R8,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-21T18:59:09.133574,R8,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-21T20:21:22.133574,R5,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T14:39:06.133574,R9,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T09:00:49.133574,R8,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-22T03:40:23.133574,R2,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-21T19:35:13.133574,R1,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T03:03:54.133574,R7,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T09:49:14.133574,R1,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T11:33:28.133574,R1,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T05:15:44.133574,R5,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T04:37:43.133574,R4,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-21T21:52:44.133574,R2,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-21T15:45:43.133574,R10,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T10:10:21.133574,R10,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T04:19:19.133574,R6,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T09:47:11.133574,R3,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-22T11:41:15.133574,R7,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-21T18:47:18.133574,R3,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T11:47:28.133574,R1,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T01:18:43.133574,R9,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T03:25:15.133574,R4,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-21T15:15:09.133574,R2,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-22T04:43:12.133574,R2,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-21T19:50:23.133574,R8,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T07:48:39.133574,R10,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-21T15:14:42.133574,R10,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-21T23:01:38.133574,R9,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-21T22:53:59.133574,R6,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T10:12:01.133574,R1,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T02:20:50.133574,R9,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T14:05:15.133574,R10,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T06:24:04.133574,R3,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T15:04:08.133574,R5,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T08:14:56.133574,R1,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T03:21:16.133574,R10,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T11:11:09.133574,R2,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-21T19:13:06.133574,R2,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T04:01:26.133574,R1,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T11:09:57.133574,R4,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-21T22:18:52.133574,R10,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T00:45:15.133574,R3,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-22T10:54:06.133574,R2,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T11:21:35.133574,R10,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T11:54:55.133574,R1,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T06:54:36.133574,R7,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-22T07:31:48.133574,R1,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-21T22:36:34.133574,R1,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-21T15:42:43.133574,R6,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-21T22:53:40.133574,R1,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T00:08:35.133574,R9,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T12:16:59.133574,R2,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T00:15:01.133574,R6,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T00:57:04.133574,R6,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T09:14:36.133574,R4,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T09:21:15.133574,R2,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T01:30:06.133574,R2,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-21T20:59:01.133574,R2,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T02:47:52.133574,R6,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T13:56:32.133574,R8,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-21T17:07:23.133574,R1,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T16:19:54.133574,R3,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T12:56:16.133574,R2,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-22T05:49:40.133574,R2,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-21T21:34:46.133574,R2,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T16:08:08.133574,R8,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-21T18:32:21.133574,R1,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T04:39:15.133574,R4,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T12:10:48.133574,R10,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-22T10:26:49.133574,R2,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T23:50:35.133574,R6,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-21T16:55:36.133574,R2,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T09:14:08.133574,R7,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T18:11:39.133574,R5,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-22T07:28:48.133574,R2,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T16:26:41.133574,R6,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-21T19:23:37.133574,R5,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-21T22:37:29.133574,R4,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-21T22:24:06.133574,R10,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T06:28:01.133574,R3,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-21T18:03:45.133574,R2,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-21T16:06:25.133574,R3,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-21T16:50:18.133574,R8,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-21T23:04:28.133574,R10,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T20:58:20.133574,R3,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-21T18:38:52.133574,R5,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-21T23:54:25.133574,R9,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T07:21:26.133574,R6,%BGP-5-ADJCHANGE: BGP adjacency changed from Established to Idle,BGP_FLAP
2025-11-22T14:54:28.133574,R6,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T09:21:32.133574,R3,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-21T15:51:37.133574,R5,%SYS-5-CONFIG_I: Invalid configuration on interface Gi0/1,CONFIG_ERROR
2025-11-22T11:51:38.133574,R5,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T05:29:40.133574,R2,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T06:36:52.133574,R4,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-22T03:51:18.133574,R6,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
2025-11-22T01:28:04.133574,R6,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-21T18:16:16.133574,R7,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T06:19:29.133574,R10,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-21T18:15:07.133574,R3,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-22T13:11:09.133574,R2,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-22T09:35:42.133574,R4,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-21T17:25:22.133574,R3,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T08:44:43.133574,R7,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-22T15:09:37.133574,R4,%ETH-4-LINKFLAP: Interface Gi0/1 link flapping detected,LINK_DOWN
2025-11-22T08:32:48.133574,R7,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T09:39:26.133574,R2,%SYS-5-RELOAD: Reload requested by admin,NORMAL
2025-11-21T23:49:56.133574,R10,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-21T21:17:30.133574,R3,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T03:05:14.133574,R2,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-21T16:42:23.133574,R10,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T07:55:32.133574,R8,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T12:10:14.133574,R2,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T05:18:10.133574,R4,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T13:27:30.133574,R8,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-22T09:39:41.133574,R9,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-21T23:59:58.133574,R7,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T05:56:02.133574,R10,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-22T00:45:21.133574,R1,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T15:13:23.133574,R7,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-21T19:01:15.133574,R9,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T22:10:23.133574,R4,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-21T15:55:13.133574,R7,%PLATFORM-3-CPUHIGH: CPU utilization above 95%,CPU_SPIKE
2025-11-22T14:16:22.133574,R1,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T07:42:46.133574,R1,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T04:49:44.133574,R7,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-21T15:22:51.133574,R2,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T22:24:18.133574,R5,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T11:46:55.133574,R3,"%BGP-5-NBR_RESET: Neighbor 10.1.1.1 reset, closed peer connection",BGP_FLAP
2025-11-22T02:27:13.133574,R8,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T15:02:11.133574,R8,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-21T19:21:38.133574,R5,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T10:07:59.133574,R10,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-21T16:38:27.133574,R1,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T14:27:40.133574,R4,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T21:53:03.133574,R9,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-21T23:57:54.133574,R9,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T08:28:22.133574,R10,%LINK-5-UPDOWN: Interface Gi0/2 changed state to up,NORMAL
2025-11-22T06:03:15.133574,R4,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T07:38:28.133574,R2,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T04:18:05.133574,R10,%PARSER-4-BADCMD: Bad command detected in config file,CONFIG_ERROR
2025-11-22T10:14:46.133574,R7,%RADIUS-4-ERROR: RADIUS server timeout,AUTH_FAILURE
2025-11-21T23:10:45.133574,R6,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-22T10:44:54.133574,R9,%SYS-3-CPUHOG: Task Scheduler detected CPU hog process,CPU_SPIKE
2025-11-21T17:28:35.133574,R2,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T14:53:58.133574,R7,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-21T21:52:34.133574,R10,%AUTH-3-FAIL: Authentication failed for user admin,AUTH_FAILURE
2025-11-21T23:18:20.133574,R8,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-22T09:00:57.133574,R6,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-22T05:28:52.133574,R7,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-21T20:04:45.133574,R10,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-22T06:29:21.133574,R5,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-21T18:25:15.133574,R1,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T20:53:18.133574,R6,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-21T18:59:52.133574,R7,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T20:54:38.133574,R3,%SYS-5-LOGGING: System logging restarted,NORMAL
2025-11-21T17:45:18.133574,R6,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T10:18:20.133574,R9,%BGP-3-KEEPALIVE: Missing keepalive from neighbor 10.1.1.1,BGP_FLAP
2025-11-22T00:55:46.133574,R9,%OAM-3-LOST: Loss of signal on port Gi0/1,LINK_DOWN
2025-11-22T08:03:15.133574,R10,"%LINEPROTO-5-UPDOWN: Line protocol on Interface Gi0/1, changed state to down",LINK_DOWN
2025-11-21T16:34:34.133574,R6,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-21T22:01:44.133574,R5,%LINK-3-UPDOWN: Interface Gi0/1 is down,LINK_DOWN
2025-11-21T23:26:14.133574,R2,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T05:25:12.133574,R10,%SSH-5-FAIL: Failed login attempt for user root,AUTH_FAILURE
2025-11-21T21:16:00.133574,R1,%KERN-3-PROCESSBLOCK: Process blocked due to CPU saturation,CPU_SPIKE
2025-11-22T14:54:39.133574,R4,%SYS-4-CONFIG: Rollback initiated due to config inconsistency,CONFIG_ERROR
2025-11-22T05:03:09.133574,R10,%AAA-5-NO_ATTR: Missing AAA attributes in request,AUTH_FAILURE
2025-11-22T06:17:13.133574,R5,%CONFIG-3-ERROR: Failed to apply running-config changes,CONFIG_ERROR
2025-11-22T09:48:15.133574,R5,%SYS-4-RESCHED: High CPU caused delayed process scheduling,CPU_SPIKE
2025-11-21T20:02:40.133574,R6,%BGP-5-NBRUP: BGP adjacency established successfully,NORMAL
2025-11-21T23:45:40.133574,R9,%BGP-4-MSG: BGP notification sent to neighbor 10.1.1.1,BGP_FLAP
